     2   -0.243    0.060      1.161  0.006    -2.82    -1.99     2.52     3.59
     1   -0.116   -0.101     -0.097  0.010    -2.63    -5.12    -2.69     6.51
     2    0.051   -0.192     -0.021  0.006    -1.91    -4.21     0.01     1.36
    -2   -0.049   -0.021     -0.051  0.006     2.57    -0.54     2.28     6.30
     1   -0.104    0.391      0.087  0.010     0.72    -2.49     0.25     2.93
     2   -0.542    0.026      0.002  0.006     0.50     5.19    -0.03     0.80
     1    0.074    0.020      0.038  0.010     1.29     4.43    -0.35     1.58
     1    0.031    0.196      0.192  0.010     0.71     4.71     1.16     1.33
     2   -0.619    0.327     -0.119  0.006    -3.00     3.06     0.09     1.28
    -1    0.172    0.114     -0.280  0.010    -1.38     1.67     0.51     3.58
     2   -0.058   -0.130      0.468  0.006    -1.14     1.00     3.63     5.29
     1   -0.109    0.133      0.118  0.010    -5.48     7.17     6.39     9.02
     1   -0.001   -0.089     -0.053  0.010    -3.79    -1.24     0.79     7.14
    -1   -0.118    0.175      0.003  0.010    -1.62     0.05     1.09     4.11
     3    0.335   -0.070     -0.482  0.199     5.29     1.00    -9.78    12.05
    -2    0.108   -0.029      0.108  0.006    -2.64    -4.57    -0.17     5.15
     2    0.019    0.089      0.088  0.006    -2.54    -1.40     0.94     1.65
     1   -0.218    0.166     -0.066  0.010    -6.11    -0.88     2.51     4.26
     1   -0.031    0.067      0.321  0.010    -6.07     1.67     3.68     7.03
     2    0.055   -0.380      0.357  0.006    -5.80    -0.80     0.06     0.18
     3   -0.133    0.010     -0.455  0.199    -3.83    -5.27    -0.72     2.09
     2   -0.220    0.204     -0.181  0.006    -3.97    -3.66    -0.32     0.51
     1    0.108    0.088     -0.305  0.010    -1.66    -2.90    -0.15     2.87
     1   -0.079   -0.015     -0.044  0.010    -2.98    -2.55     1.08     6.19
     1    0.004   -0.029      0.098  0.010    -3.94     2.37    -0.43     0.74
     2   -0.326    0.475      0.519  0.006    -3.89     3.81     2.85     3.93
    -3    0.184   -0.414     -0.102  0.199     2.82    -3.30    -0.89     3.87
     1    0.691   -0.187      0.444  0.010     6.12    -0.90     4.22     7.07
     1    0.008   -0.167     -0.098  0.010     3.33    -0.26    -0.06     0.40
    -2   -0.857    0.343      0.514  0.006     0.62    -0.38     2.48     3.75
     2   -0.100   -0.215     -0.178  0.006     4.88    -1.93    -0.26     1.14
     1    0.025   -0.181      0.395  0.010     5.13    -1.18     0.53     0.68
     3    0.176    0.022     -0.335  0.199     5.77    -0.12    -0.23     1.57
     1    0.113    0.007     -0.008  0.010    -3.50     0.08     5.10     8.87
     1    0.139    0.144     -0.032  0.010     1.28    -0.51    -0.26     3.39
     2    0.041   -0.027     -0.674  0.006     0.07    -2.84    -7.49     8.18
    -1    0.168    0.566     -0.626  0.010    -3.73     3.34    -3.04     4.63
