           1        3957
 event,miss,iscat,jscat=           1           0          97          67
     1   -0.065    0.031      0.041  0.010     0.25     3.53    -0.39     2.13
     2    0.537    0.298     -0.071  0.006    -1.22     2.89    -0.18     1.34
     1   -0.040    0.094      0.077  0.010    -0.10     3.69    -0.17     2.57
     2    0.512    0.234     -0.107  0.006    -0.14     3.49    -0.32     2.57
 event,miss,iscat,jscat=           1           0        2430        2117
     2   -0.011    0.374      0.315  0.006    -3.41     1.69     0.37     0.50
    -1   -0.117    0.064      0.263  0.010    -3.33     3.16     0.75     1.69
     2   -0.048    0.339      0.228  0.006    -3.46     3.27     1.70     2.58
    -1   -0.079    0.098      0.351  0.010    -3.68     3.35     1.54     2.58
 event,miss,iscat,jscat=           1           0        1044         438
    -2   -0.016    0.263      0.096  0.006    -4.35     0.07    -1.62     2.45
    -2   -0.065   -0.016     -0.111  0.006    -3.93     0.41    -1.14     1.90
    -2   -0.067   -0.022     -0.105  0.006    -4.35     0.19    -1.57     2.58
    -2   -0.014    0.270      0.089  0.006    -4.27     0.33    -1.72     2.58
 event,miss,iscat,jscat=           1           0        3378        2217
     2    0.239   -0.117     -0.372  0.006    -1.45     3.91    -1.90     2.02
     1    0.369    0.307     -1.513  0.010    -1.30     3.63    -2.23     2.35
     2    0.423   -0.068     -1.408  0.006    -1.16     3.76    -2.36     2.58
     1    0.184    0.258     -0.477  0.010    -1.25     3.67    -2.45     2.58
 event,miss,iscat,jscat=           1           0        1869        1336
    -1    0.072   -0.097     -0.097  0.010     0.53    -0.08    -1.35     1.60
     2   -0.211    0.181     -0.235  0.006     1.05    -0.80    -2.08     2.43
    -1   -0.008    0.033      0.078  0.010     0.99    -0.69    -1.97     2.58
     2   -0.130    0.051     -0.411  0.006     0.96    -0.72    -2.18     2.58
 event,miss,iscat,jscat=           1           0        3472        2424
    -2    0.013   -0.085      0.230  0.006     2.19     1.83     1.37     1.40
     1    0.126    0.818      2.760  0.010     2.34     0.84     0.47     0.50
    -2    0.327    0.336      1.352  0.006     2.25     1.43     2.48     2.58
     1   -0.189    0.397      1.638  0.010     2.44     1.43     2.47     2.58
 event,miss,iscat,jscat=           1           0        2024         896
    -2    0.192   -0.152      0.065  0.006     0.21    -1.78    -1.05     2.28
    -3    0.093   -0.045     -0.277  0.199     0.55    -1.94    -0.86     2.28
    -2   -0.092    0.000      0.006  0.006     0.44    -1.96    -0.97     2.58
    -3    0.377   -0.198     -0.218  0.199     0.63    -1.98    -1.10     2.58
 event,miss,iscat,jscat=           1           0        1856         908
     1    0.105    1.066     -3.041  0.010     1.26    -0.44    -0.34     0.37
    -2   -0.006   -0.008     -0.567  0.006     1.46     0.31    -0.20     0.34
     1    0.238    0.948     -3.209  0.010     1.33     0.29    -2.43     2.59
    -2   -0.139    0.110     -0.399  0.006     1.44     0.28    -2.44     2.59
 event,miss,iscat,jscat=           1           0        1789         993
     1   -0.249    0.026      0.402  0.010     1.99    -4.95     0.95     1.28
    -1    0.073   -0.035      0.074  0.010     1.14    -4.68     1.72     2.32
     1   -0.229   -0.015      0.477  0.010     1.30    -4.88     2.06     2.59
    -1    0.053    0.005     -0.002  0.010     1.32    -4.76     1.90     2.59
 event,miss,iscat,jscat=           1           0        3629         830
    -1   -0.008    0.069      0.124  0.010    -2.45    -3.01     1.32     1.86
    -3   -0.256    0.116      0.448  0.199    -1.35    -3.21     0.11     0.23
    -1   -0.009   -0.025      0.059  0.010    -2.49    -2.66     1.95     2.59
    -3   -0.255    0.210      0.514  0.199    -2.42    -2.73     1.97     2.59
 event,miss,iscat,jscat=           1           0         947          86
     1    0.271    0.274     -0.454  0.010     2.15    -0.07    -0.08     1.18
     2   -0.075   -0.393     -0.170  0.006     2.90     0.56    -1.24     2.52
     1    0.120    0.334     -0.211  0.010     2.79     0.58    -1.15     2.59
     2    0.076   -0.453     -0.413  0.006     2.89     0.50    -1.27     2.59
 event,miss,iscat,jscat=           1           0        3444        2129
    -2    0.251   -0.026     -0.552  0.006     3.05     2.24    -1.28     1.33
    -2   -0.088   -0.360     -1.854  0.006     3.69     2.58    -0.37     0.42
    -2    0.348   -0.183     -1.536  0.006     3.57     2.18    -2.43     2.59
    -2   -0.185   -0.203     -0.870  0.006     3.58     2.16    -2.50     2.59
 event,miss,iscat,jscat=           1           0        3470        1775
    -2   -0.043   -0.007     -0.239  0.006     0.57     2.68    -0.96     2.18
     1    0.094    0.023     -0.032  0.010     0.06     2.81    -1.23     2.16
    -2   -0.017   -0.064     -0.215  0.006     0.50     2.67    -1.36     2.59
     1    0.068    0.081     -0.055  0.010     0.44     2.90    -1.36     2.59
 event,miss,iscat,jscat=           1           0        1995         853
     1    0.075   -0.012     -0.009  0.010     0.59     2.14    -2.26     2.45
     2   -0.168    0.116     -0.674  0.006     0.77     2.32    -1.96     2.37
     1   -0.156    0.203     -0.521  0.010     0.72     2.12    -2.28     2.59
     2    0.063   -0.099     -0.162  0.006     0.72     2.36    -2.18     2.59
 event,miss,iscat,jscat=           1           0        1496         735
     2    0.360   -0.455      0.762  0.006     4.18     3.05     0.47     0.98
    -2   -0.148    0.269      0.228  0.006     4.99     2.11     1.60     2.25
     2   -0.025   -0.453      0.248  0.006     4.78     2.28     1.75     2.59
    -2    0.237    0.267      0.743  0.006     4.86     2.35     1.80     2.59
 event,miss,iscat,jscat=           1           0         676         419
    -2   -0.097   -0.060      0.005  0.006    -0.09     2.77     0.07     1.67
     1    0.063   -0.290     -0.441  0.010    -0.96     2.63     0.66     1.93
    -2   -0.137   -0.189     -0.090  0.006    -0.88     2.28     0.12     2.59
     1    0.103   -0.160     -0.346  0.010    -0.88     2.27     0.11     2.59
 event,miss,iscat,jscat=           1           0        2568        1467
    -3    0.480    0.338      2.105  0.199    -3.51     1.88     1.75     1.95
    -2   -0.137    0.193      0.685  0.006    -3.01     1.31     0.34     0.47
    -3    0.405    0.591      2.672  0.199    -3.37     1.98     2.36     2.59
    -2   -0.061   -0.060      0.118  0.006    -3.41     1.87     2.34     2.59
 event,miss,iscat,jscat=           1           0        3193        1002
     1   -0.045    0.086      0.095  0.010     2.37     1.50     0.06     2.26
     2   -0.127   -0.086      0.026  0.006     2.80     2.15     0.10     1.88
     1   -0.066    0.100      0.052  0.010     2.26     1.71     0.29     2.59
     2   -0.106   -0.100      0.069  0.006     2.22     1.76     0.22     2.59
 event,miss,iscat,jscat=           1           0        1296          71
     1   -0.071    0.193      0.147  0.010    -1.34    -3.40    -0.42     1.65
    -1    0.161   -0.116     -0.154  0.010    -1.84    -2.57     0.06     2.44
     1    0.031    0.146      0.216  0.010    -1.60    -2.68     0.12     2.59
    -1    0.059   -0.069     -0.224  0.010    -1.74    -2.64    -0.03     2.59
 event,miss,iscat,jscat=           1           0        2321        1061
    -1    0.032   -0.085     -0.031  0.010     1.92     6.07    -1.29     2.02
    -3    0.344    0.364     -0.332  0.199     0.77     4.24    -0.13     0.26
    -1    0.033    0.172      0.009  0.010     2.11     5.56    -1.47     2.59
    -3    0.343    0.107     -0.372  0.199     2.03     5.59    -1.36     2.59
 event,miss,iscat,jscat=           1           0         573         571
     2    0.061    0.017     -0.357  0.006    -2.75    -0.14    -1.12     2.22
    -3   -0.200    0.204     -0.482  0.199    -2.42    -0.53    -0.65     1.45
     2   -0.130    0.124     -0.153  0.006    -2.69    -0.12    -1.48     2.59
    -3   -0.008    0.098     -0.686  0.199    -2.80    -0.14    -1.58     2.59
 event,miss,iscat,jscat=           1           0        3689        1290
     1   -0.315    0.148     -0.502  0.010     4.86     3.63    -1.73     2.22
    -2   -0.312   -0.217     -0.498  0.006     5.21     4.18    -0.91     1.24
     1   -0.646   -0.069     -0.774  0.010     4.67     3.72    -2.03     2.60
    -2    0.019   -0.001     -0.226  0.006     4.54     3.71    -1.99     2.60
 event,miss,iscat,jscat=           1           0        2130        1185
     1   -0.359    0.265     -0.310  0.010     3.68     2.59    -0.37     0.44
     1    0.626   -0.039     -0.556  0.010     1.16     3.45    -0.70     1.26
     1    0.541    0.457     -0.655  0.010     2.25     3.64    -1.61     2.60
     1   -0.274   -0.232     -0.211  0.010     2.15     3.38    -1.58     2.60
 event,miss,iscat,jscat=           1           0        2417        1613
    -3    0.299   -0.025     -0.061  0.199     0.38    -0.85     1.27     2.19
     2   -0.011    0.106      0.028  0.006     0.80    -0.99     0.96     2.37
    -3    0.205    0.157     -0.102  0.199     0.71    -0.88     1.21     2.60
     2    0.083   -0.077      0.070  0.006     0.77    -0.76     1.02     2.60
 event,miss,iscat,jscat=           1           0        2106        1541
    -3   -0.216   -0.050     -0.115  0.199     2.65     4.49     0.71     1.68
     1    0.133    0.137     -0.069  0.010     1.69     3.79     0.77     1.96
    -3   -0.116    0.170     -0.274  0.199     2.02     4.34     0.38     2.60
     1    0.033   -0.083      0.090  0.010     2.11     4.22     0.55     2.60
 event,miss,iscat,jscat=           1           0        1100         375
     2   -0.695   -0.188      1.216  0.006     3.45    -4.68     1.84     2.47
    -3    0.293   -0.196      0.874  0.199     3.04    -4.26     0.87     1.42
     2   -0.099    0.321      0.563  0.006     3.39    -4.70     1.96     2.60
    -3   -0.304   -0.705      1.526  0.199     3.40    -4.50     1.95     2.60
 event,miss,iscat,jscat=           1           0        2963         852
     3    0.071   -0.052      0.185  0.199     0.17    -1.03     2.04     2.54
     2   -0.415   -0.084      0.540  0.006     0.34    -1.12     1.81     2.32
     3    0.016    0.083      0.329  0.199     0.19    -1.04     2.08     2.60
     2   -0.360   -0.219      0.397  0.006     0.17    -1.15     2.03     2.60
 event,miss,iscat,jscat=           1           0        2984        1090
     2    0.086   -0.095      0.008  0.006     2.69     2.77     0.22     2.46
    -2    0.233    0.124     -0.029  0.006     1.70     2.00     0.20     1.27
     2    0.224   -0.067     -0.079  0.006     2.79     2.66     0.23     2.60
    -2    0.095    0.096      0.057  0.006     2.87     2.62     0.05     2.60
 event,miss,iscat,jscat=           1           0        1649         528
     1    0.020    0.127     -0.243  0.010     1.39    -1.28    -0.34     0.40
     2    0.161   -0.243     -0.508  0.006     1.12     0.78    -0.14     0.21
     1   -0.075   -0.067     -0.456  0.010     1.55    -0.27    -2.29     2.61
     2    0.256   -0.049     -0.296  0.006     1.78    -0.21    -2.22     2.61
 event,miss,iscat,jscat=           1           0        3032        1390
     2   -0.195    0.087      0.277  0.006     2.98    -2.08     0.77     0.89
     2   -0.484    0.502      0.989  0.006     2.91    -2.58     0.24     0.30
     2   -0.634    0.589      1.214  0.006     2.02    -1.65     2.12     2.61
     2   -0.045    0.000      0.052  0.006     1.99    -1.62     2.13     2.61
 event,miss,iscat,jscat=           1           0        1289          36
    -1    0.078   -0.006     -0.046  0.010     3.62     0.20     0.60     1.35
     1   -0.220   -0.161     -0.013  0.010     5.93     1.08    -0.17     1.00
    -1   -0.040   -0.080      0.114  0.010     4.70     0.12    -0.03     2.61
     1   -0.101   -0.087     -0.173  0.010     4.63     0.13    -0.25     2.61
 event,miss,iscat,jscat=           1           0        2367        1042
     3    0.139    0.200     -0.457  0.199     1.54     2.82    -1.29     2.07
    -1    0.035    0.016     -0.073  0.010     1.19     2.72    -0.78     1.51
     3    0.169    0.181     -0.489  0.199     1.67     3.01    -1.74     2.61
    -1    0.005    0.035     -0.042  0.010     1.65     2.93    -1.75     2.61
 event,miss,iscat,jscat=           1           0        3600        2698
     1    0.221    0.182      0.077  0.010     3.01     4.01     2.16     2.46
    -2   -0.335    0.139      0.810  0.006     3.21     4.05     2.06     2.44
     1   -0.414    0.194      0.470  0.010     3.12     4.10     2.19     2.61
    -2    0.299    0.127      0.418  0.006     3.14     4.08     2.22     2.61
 event,miss,iscat,jscat=           1           0        1092         592
    -1   -0.293    0.196      0.205  0.010     2.06     3.71     1.57     2.34
     1    0.089   -0.104      0.440  0.010     1.86     3.89     1.25     2.29
    -1   -0.176    0.138      0.003  0.010     1.87     3.84     1.70     2.61
     1   -0.028   -0.046      0.643  0.010     1.92     3.82     1.56     2.61
 event,miss,iscat,jscat=           1           0        3030        2499
     2   -0.144   -0.100     -0.366  0.006    -2.15    -0.65    -1.80     1.91
     3   -0.317   -0.603     -2.342  0.199    -2.12    -0.21    -0.49     0.53
     2   -0.006   -0.167     -0.469  0.006    -2.40    -0.83    -2.43     2.61
     3   -0.454   -0.537     -2.238  0.199    -2.39    -0.72    -2.48     2.61
 event,miss,iscat,jscat=           1           0        1790         348
     3    0.190   -0.056      0.062  0.199     1.89    -4.11     1.18     1.69
    -3    0.125    0.094      0.353  0.199     2.45    -4.29     0.65     1.77
     3    0.288    0.059      0.141  0.199     2.50    -4.29     1.38     2.61
    -3    0.027   -0.021      0.274  0.199     2.69    -4.10     1.34     2.61
 event,miss,iscat,jscat=           1           0        2330         308
    -2   -0.176    0.142     -0.294  0.006     1.55     0.22    -0.35     1.44
     1    0.054   -0.006     -0.008  0.010     0.40     0.76    -1.32     1.93
    -2   -0.069    0.016      0.024  0.006     0.99     0.67    -1.28     2.61
     1   -0.053    0.120     -0.326  0.010     1.06     0.68    -1.42     2.61
 event,miss,iscat,jscat=           1           0        3049        2775
     1    0.120    0.058      0.260  0.010    -0.82    -0.72     0.78     0.83
     3    0.067   -0.306      0.879  0.199    -0.34     0.34     0.63     0.65
     1   -0.001   -0.109      0.711  0.010    -0.08    -0.37     2.37     2.61
     3    0.189   -0.139      0.427  0.199    -0.21    -0.29     2.44     2.61
 event,miss,iscat,jscat=           1           0         143           3
    -2    0.263   -0.253      0.415  0.006     2.57     2.61     0.37     2.50
    -2   -0.755   -0.281      0.095  0.006     4.11     3.16     0.33     0.98
    -2    0.301   -0.321      0.129  0.006     2.62     2.56     0.46     2.61
    -2   -0.793   -0.213      0.381  0.006     2.59     2.59     0.52     2.61
 event,miss,iscat,jscat=           1           0         863         401
     1    0.316    0.223      0.010  0.010     0.66    -1.39    -1.83     2.47
     1    0.121    0.038     -0.645  0.010     0.66    -1.25    -1.40     2.16
     1    0.139    0.302     -0.664  0.010     0.78    -1.30    -1.82     2.61
     1    0.298   -0.041      0.029  0.010     0.75    -1.22    -1.85     2.61
 event,miss,iscat,jscat=           1           0         923         194
     2    0.305   -0.224      0.174  0.006     1.82    -1.03    -0.60     2.44
     2   -0.042   -0.326     -0.155  0.006     2.06    -1.02    -0.48     2.40
     2    0.037    0.034      0.134  0.006     1.95    -1.12    -0.52     2.61
     2    0.227   -0.584     -0.116  0.006     2.03    -1.21    -0.57     2.61
 event,miss,iscat,jscat=           1           0        1844         958
    -1    0.050    0.095      0.141  0.010     2.62     3.05     0.34     2.23
     2   -0.130   -0.018     -0.015  0.006     2.66     3.39     0.80     2.51
    -1   -0.042    0.126      0.181  0.010     2.73     3.26     0.65     2.62
     2   -0.038   -0.050     -0.055  0.006     2.56     3.38     0.79     2.62
 event,miss,iscat,jscat=           1           0        3450        1478
    -1    0.150    0.017     -0.161  0.010     1.56     3.79    -1.52     2.20
     2    0.057    0.077     -0.018  0.006     1.86     3.69    -1.78     2.43
    -1   -0.006    0.033     -0.002  0.010     1.84     3.83    -1.82     2.62
     2    0.212    0.061     -0.177  0.006     1.97     3.84    -1.82     2.62
 event,miss,iscat,jscat=           1           0        1559         380
    -2   -0.176   -0.183      0.067  0.006    -2.24     4.03     2.24     2.57
    -1   -0.100    0.058      0.098  0.010    -2.18     3.98     2.19     2.55
    -2    0.031   -0.039     -0.011  0.006    -2.27     4.00     2.25     2.62
    -1   -0.306   -0.086      0.176  0.010    -2.23     4.01     2.23     2.62
 event,miss,iscat,jscat=           1           0        3529        1526
    -1   -0.104   -0.124      0.312  0.010     6.42     0.25     1.25     1.54
    -3   -0.585   -0.273      1.405  0.199     6.47     0.12     0.94     1.23
    -1   -0.004    0.008      0.064  0.010     6.10    -0.13     2.21     2.62
    -3   -0.685   -0.405      1.652  0.199     5.95    -0.12     2.19     2.62
 event,miss,iscat,jscat=           1           0         801         536
    -2   -0.046    0.084      0.116  0.006     0.89    -1.27     0.41     2.48
    -2    0.026   -0.027     -0.055  0.006     0.80    -1.21     0.82     2.37
    -2    0.030   -0.061      0.057  0.006     0.85    -1.19     0.52     2.62
    -2   -0.050    0.118      0.005  0.006     0.89    -1.31     0.61     2.62
 event,miss,iscat,jscat=           1           0        3481        3078
     1    0.006   -0.199     -0.455  0.010    -1.01     0.17    -2.23     2.56
     1    0.048    0.065     -0.059  0.010    -1.32     0.17    -2.22     2.48
     1    0.109   -0.192     -0.414  0.010    -1.01     0.15    -2.29     2.62
     1   -0.054    0.059     -0.100  0.010    -1.25     0.26    -2.30     2.62
 event,miss,iscat,jscat=           1           0        2435        1600
    -2   -0.177   -0.454     -0.651  0.006    -2.64     4.87    -0.42     0.50
    -1   -0.335    0.467     -0.853  0.010    -2.80     3.43    -1.77     2.05
    -2   -0.152   -0.375     -1.109  0.006    -3.10     3.68    -2.12     2.62
    -1   -0.360    0.388     -0.395  0.010    -2.99     3.69    -2.25     2.62
 event,miss,iscat,jscat=           1           0        3633        3395
    -1   -0.035   -0.097     -0.436  0.010    -3.53     0.78    -1.92     2.13
    -1   -0.087    0.174     -0.821  0.010    -3.57     0.62    -2.16     2.37
    -1    0.061    0.035     -0.119  0.010    -3.56     0.67    -2.39     2.62
    -1   -0.182    0.043     -1.138  0.010    -3.60     0.67    -2.40     2.62
 event,miss,iscat,jscat=           1           0         460          74
     1   -0.278    0.376      0.054  0.010     1.89     3.79     1.34     2.29
     1   -0.009   -0.079      0.203  0.010     1.51     4.29     0.33     1.56
     1   -0.189   -0.105      0.143  0.010     1.69     4.05     1.38     2.62
     1   -0.098    0.402      0.115  0.010     1.47     3.90     1.31     2.62
 event,miss,iscat,jscat=           1           0        1836         202
    -3   -0.091   -0.376      1.069  0.199    -2.31     0.93     2.00     2.39
     1    0.372   -0.103      0.641  0.010    -2.47     0.94     1.98     2.36
    -3    0.454   -0.303      1.084  0.199    -2.33     0.86     2.22     2.62
     1   -0.172   -0.177      0.626  0.010    -2.34     0.91     2.21     2.62
 event,miss,iscat,jscat=           1           0        1645         795
    -2   -0.057    0.300      0.164  0.006    -3.17     1.44     0.30     0.47
    -3   -0.346    0.008      0.261  0.199    -2.69     3.28     0.75     1.51
    -2   -0.106    0.139      0.389  0.006    -3.52     3.31     1.32     2.62
    -3   -0.297    0.169      0.035  0.199    -3.50     3.30     1.36     2.62
 event,miss,iscat,jscat=           1           0        1759         630
     2   -0.063   -0.090     -0.171  0.006    -2.21     3.40    -0.77     1.67
     2    0.101    0.131     -0.098  0.006    -2.91     2.18    -1.03     1.61
     2    0.042    0.160     -0.116  0.006    -2.51     2.98    -1.57     2.62
     2   -0.004   -0.119     -0.154  0.006    -2.38     2.87    -1.55     2.62
 event,miss,iscat,jscat=           1           0        1345         247
    -1   -0.226   -0.373     -0.065  0.010    -0.19     5.18    -0.84     2.14
     1   -0.033    0.128     -0.018  0.010    -0.17     4.42    -0.69     2.29
    -1    0.070    0.027      0.087  0.010    -0.44     4.77    -0.91     2.62
     1   -0.329   -0.272     -0.171  0.010    -0.26     4.74    -0.74     2.62
 event,miss,iscat,jscat=           1           0        3567        3433
     2   -0.054    0.003     -0.055  0.006    -0.02     2.88    -1.33     2.16
    -1    0.295   -0.061     -0.192  0.010    -0.71     3.26    -1.42     2.13
     2    0.060   -0.145     -0.093  0.006    -0.34     2.90    -1.65     2.62
    -1    0.180    0.086     -0.154  0.010    -0.30     3.17    -1.68     2.62
 event,miss,iscat,jscat=           1           0        2865        2619
     3    0.129    0.304     -2.788  0.199    -4.30     1.45    -2.47     2.52
     1   -0.150   -0.475     -2.904  0.010    -4.21     1.47    -2.39     2.43
     3    0.288   -0.379     -3.350  0.199    -4.29     1.47    -2.58     2.63
     1   -0.309    0.208     -2.343  0.010    -4.22     1.44    -2.58     2.63
 event,miss,iscat,jscat=           1           0        3454         913
    -1   -0.017    0.031      0.048  0.010     1.89    -2.42     1.29     1.34
     1    0.511   -1.114      2.043  0.010     1.35    -1.16     1.10     1.40
    -1    0.067   -0.301      0.931  0.010     1.53    -1.76     2.31     2.63
     1    0.426   -0.781      1.160  0.010     1.61    -1.73     2.15     2.63
 event,miss,iscat,jscat=           1           0        3633        2867
    -1    0.061    0.035     -0.119  0.010    -3.56     0.67    -2.39     2.62
     1   -0.053   -0.762     -1.983  0.010    -3.66     0.83    -2.24     2.44
    -1   -0.096   -0.004     -0.398  0.010    -3.56     0.68    -2.41     2.64
     1    0.104   -0.723     -1.705  0.010    -3.66     0.76    -2.43     2.64
 event,miss,iscat,jscat=           1           0        3644        2449
    -2   -0.105    0.151      0.431  0.006     4.91     1.92     1.74     2.25
     1    0.182    0.233      0.316  0.010     4.25     1.37     1.15     1.27
    -2   -0.101    0.030      0.200  0.006     4.83     2.05     2.10     2.64
     1    0.178    0.353      0.547  0.010     4.82     2.10     2.15     2.64
 event,miss,iscat,jscat=           1           0        3656        2033
    -1    0.048   -0.032     -0.050  0.010    -1.74     5.25    -2.35     2.49
     1    0.070   -0.473     -1.753  0.010    -1.63     5.95    -0.37     0.40
    -1    0.161   -0.214     -1.099  0.010    -1.64     5.18    -2.45     2.64
     1   -0.042   -0.291     -0.704  0.010    -1.54     5.37    -2.54     2.64
 event,miss,iscat,jscat=           1           0        2963        1181
     3    0.016    0.083      0.329  0.199     0.19    -1.04     2.08     2.60
     1   -0.455    0.221      1.018  0.010     0.21    -1.12     2.02     2.54
     3   -0.159    0.360      0.793  0.199     0.19    -1.04     2.11     2.64
     1   -0.279   -0.056      0.554  0.010     0.18    -1.10     2.11     2.64
 event,miss,iscat,jscat=           1           0        1924        1460
     1   -0.405    0.617     -0.078  0.010    -4.04    -2.30    -1.10     2.13
     1    0.132   -0.199     -0.426  0.010    -4.56    -1.38    -0.37     1.64
     1   -0.314    0.735     -0.407  0.010    -4.32    -1.87    -1.15     2.65
     1    0.041   -0.317     -0.098  0.010    -4.29    -1.79    -1.25     2.65
 event,miss,iscat,jscat=           1           0        1339         742
    -3   -0.383   -0.078      0.849  0.199     0.41    -0.88     1.22     2.19
    -2    0.086    0.081      0.075  0.006    -0.08    -0.86     1.37     2.41
    -3   -0.115   -0.132      0.786  0.199     0.23    -0.92     1.62     2.65
    -2   -0.183    0.136      0.138  0.006     0.06    -0.72     1.50     2.65
 event,miss,iscat,jscat=           1           0        1041          73
     1    0.240    0.414     -0.421  0.010     0.37     3.40    -0.63     1.30
     1   -0.149    0.149     -0.398  0.010     1.21     3.99    -0.14     1.26
     1    0.071    0.377     -0.183  0.010     0.88     4.28    -1.52     2.65
     1    0.020    0.186     -0.635  0.010     0.75     4.45    -1.36     2.65
 event,miss,iscat,jscat=           1           0        1674        1080
    -3   -0.218   -0.574      0.207  0.199     5.49     0.40     0.53     1.06
    -3    0.278   -0.651      0.421  0.199     4.16     0.84     0.17     0.43
    -3   -0.137   -0.533      0.063  0.199     4.98    -0.94     1.02     2.65
    -3    0.198   -0.692      0.565  0.199     4.89    -0.87     1.28     2.65
 event,miss,iscat,jscat=           1           0        2229        1966
     2   -0.059    0.012      0.117  0.006     2.54     0.83     2.04     2.56
    -1    0.337    0.041      0.394  0.010     2.07     0.56     1.62     1.98
     2    0.244   -0.088      0.315  0.006     2.50     0.84     2.12     2.65
    -1    0.034    0.141      0.197  0.010     2.50     0.62     2.12     2.65
 event,miss,iscat,jscat=           1           0        1263        1262
    -2   -0.008   -0.192     -0.293  0.006    -3.09     1.64    -1.71     2.13
     2   -0.180   -0.623     -1.396  0.006    -2.94     1.51    -1.99     2.42
    -2   -0.150   -0.433     -0.810  0.006    -3.10     1.35    -2.16     2.66
     2   -0.038   -0.382     -0.878  0.006    -2.96     1.41    -2.20     2.66
 event,miss,iscat,jscat=           1           0        2150         549
     2   -0.429   -0.288     -0.467  0.006    -2.15     1.46    -1.46     2.57
     2    0.301   -0.322     -0.279  0.006    -2.34     1.79    -1.43     2.35
     2   -0.328   -0.062     -0.458  0.006    -2.21     1.42    -1.52     2.66
     2    0.201   -0.549     -0.288  0.006    -2.17     1.60    -1.60     2.66
 event,miss,iscat,jscat=           1           0        3270        1617
    -1    0.215    0.082     -0.190  0.010    -0.99     3.44    -0.41     2.18
     1   -0.017    0.121     -0.004  0.010    -0.73     2.77    -0.86     1.93
    -1    0.212    0.166     -0.053  0.010    -0.65     3.57    -0.71     2.66
     1   -0.014    0.036     -0.141  0.010    -0.83     3.49    -0.88     2.66
 event,miss,iscat,jscat=           1           0        2052        1417
     2   -0.424   -0.045     -0.273  0.006     0.38     1.98    -0.09     1.80
     2   -0.096    0.215     -0.020  0.006     0.05     1.40    -0.75     2.06
     2   -0.155    0.153     -0.308  0.006    -0.34     1.90    -0.55     2.66
     2   -0.365    0.017      0.014  0.006    -0.20     1.95    -0.80     2.66
 event,miss,iscat,jscat=           1           0         829         273
     2   -0.018    0.252      0.026  0.006    -1.14    -2.87    -0.07     0.98
    -1   -0.213   -0.113      0.048  0.010     0.41    -0.26    -0.00     0.69
     2   -0.164   -0.107     -0.069  0.006    -1.26    -1.21     0.10     2.66
    -1   -0.067    0.246      0.142  0.010    -1.29    -1.17     0.38     2.66
 event,miss,iscat,jscat=           1           0        3121         965
    -1   -0.010   -0.125      0.310  0.010     0.67     1.45     2.05     2.34
     3    0.050   -0.287      0.386  0.199     0.61     1.45     2.18     2.44
    -1   -0.021   -0.117      0.293  0.010     0.66     1.33     2.35     2.66
     3    0.061   -0.295      0.402  0.199     0.63     1.33     2.34     2.66
 event,miss,iscat,jscat=           1           0        3665        2651
    -2    0.051   -0.089      0.203  0.006     1.89     3.12     1.88     1.95
     1   -0.350    0.710      2.637  0.010     2.18     2.23     0.57     0.59
    -2    0.100    0.290      0.521  0.006     2.05     2.84     2.51     2.66
     1   -0.399    0.331      2.319  0.010     1.91     2.76     2.55     2.66
 event,miss,iscat,jscat=           1           0         856         801
    -1    0.089    0.110     -0.009  0.010     0.59    -1.60     0.34     2.32
    -2    0.030   -0.061      0.057  0.006     0.85    -1.19     0.52     2.62
    -1    0.076    0.007      0.116  0.010     0.81    -1.33     0.31     2.66
    -2    0.044    0.042     -0.069  0.006     0.86    -1.22     0.55     2.66
 event,miss,iscat,jscat=           1           0        3013        2339
     2    0.060    0.154     -0.558  0.006     2.50    -4.46    -0.74     0.80
     2   -0.065   -0.155     -0.851  0.006     2.75    -3.55    -0.49     0.56
     2    0.102   -0.052     -0.170  0.006     2.69    -3.97    -2.52     2.67
     2   -0.107    0.051     -1.239  0.006     2.59    -3.92    -2.55     2.67
 event,miss,iscat,jscat=           1           0        1466        1325
     2   -0.062   -0.053     -0.029  0.006    -0.66     0.52    -1.10     2.01
    -2    0.126    0.143      0.079  0.006    -1.44    -0.10    -1.25     2.34
     2   -0.046    0.034      0.132  0.006    -1.13     0.12    -1.33     2.67
    -2    0.110    0.056     -0.082  0.006    -1.24     0.12    -1.13     2.67
 event,miss,iscat,jscat=           1           0        2912        2180
    -1   -0.005    0.072      0.045  0.010    -0.09     2.53     0.82     1.56
    -3   -0.325   -0.593      0.392  0.199     0.32     4.57     0.60     1.19
    -1    0.020    0.061      0.069  0.010    -0.16     3.46     1.41     2.67
    -3   -0.350   -0.581      0.369  0.199    -0.27     3.48     1.32     2.67
 event,miss,iscat,jscat=           1           0        2781         909
     1    0.284    0.132     -0.477  0.010     0.47    -0.36    -1.11     1.26
     1   -0.114   -0.264     -0.406  0.010     1.36     0.32    -1.58     1.95
     1    0.130    0.019      0.036  0.010     1.17    -0.03    -2.29     2.67
     1    0.040   -0.151     -0.919  0.010     1.20    -0.06    -2.17     2.67
 event,miss,iscat,jscat=           1           0        3018         854
    -2    0.068   -0.116     -0.052  0.006     1.71     1.80    -2.26     2.55
    -2    0.187    0.016     -0.450  0.006     1.23     1.74    -0.65     1.01
    -2    0.169   -0.108     -0.506  0.006     1.77     1.70    -2.30     2.67
