      1      1   2775    3.8609      169 156  12 157   4 152      0.0000
  -211    0.032    0.093      0.1113  0.140     4.22     7.67    -2.29    11.20
  -211   -0.057    0.134     -0.4678  0.140     1.12     6.49    -4.59     6.80
   111    0.098   -0.107     -0.0430  0.135     7.11     0.29     3.34     5.40
  -211    0.757   -0.075     -0.6838  0.140     5.70     2.17    -1.85     3.00
   111    0.088   -0.215     -0.0554  0.135 0.13E+06 -.34E+06 0.92E+05 0.48E+06
  -211    0.342   -0.540      2.5004  0.140     2.00    -7.50     8.64     9.00
  -211    0.134    0.123      0.0655  0.140     7.09    42.07    12.00    70.45
   111    0.070   -0.086      0.1319  0.135     7.04    41.89    12.07    70.45
  -211   -0.305    0.061     -0.2142  0.140    -1.49     0.07   -13.01    18.60
   321   -0.277    0.529     -0.0121  0.498    -1.04     6.87    -0.15     3.00
   211    0.204    0.153     -0.2649  0.140     9.48     7.83   -11.31    18.80
   111    0.041   -0.017     -0.3609  0.135     4.23    -6.76    -3.66    25.40
    22    0.034    0.067      0.0881  0.000 -.95E+05 -.14E+06 0.18E+06 0.27E+06
   111    0.420    0.078     -0.2766  0.135     2.85     6.48    -1.53     3.00
    22    0.058   -0.007      0.2403  0.000    -1.56     2.97     2.91     3.00
   111    0.002    0.183     -0.0663  0.135    -1.33    -2.22    -3.02     9.20
  -211   -0.100   -0.022     -0.4386  0.140 -.41E+06 0.35E+06 -.12E+07 0.16E+07
  -321    0.452   -0.272     -0.8046  0.494     5.00    -4.19    -2.93     5.40
   111    0.408   -0.058     -0.4962  0.135    -0.89     1.85    -5.98     7.60
   111    0.330   -0.112      0.1947  0.135    15.84    -3.32    14.39    27.20
   111   -0.051    0.065     -0.2222  0.135 -.41E+06 0.35E+06 -.12E+07 0.16E+07
  2212   -0.351   -0.341     -0.7665  0.938    -5.80    -2.49    -1.87     3.00
  -211    0.334   -0.005     -0.2959  0.140    16.74    -1.78   -26.08    35.24
   211    0.254    0.131      0.0852  0.140     7.35    -0.48    -1.37     8.20
   211   -0.150   -0.001      0.1671  0.140     3.09     2.58     6.82    15.60
   211   -0.067    0.026      0.6705  0.140    -0.71    -3.73    16.36    19.00
  2112   -0.852    0.162      1.7307  0.940    -3.78     6.24     2.91     3.80
  -211   -0.059    0.053     -0.0852  0.140     3.86     1.09     2.82    10.20
   111   -0.273    0.087      0.0779  0.135 -.13E+06 -.14E+05 0.10E+05 0.14E+06
   111    0.090   -0.018     -0.0353  0.135    15.72     8.46    18.71    24.80
   111    0.223    0.102      0.0313  0.135     5.75     1.17     1.04     4.60
   111   -0.009    0.028      0.0219  0.135     2.29    -0.36    -5.79     8.60
   111   -0.352   -0.017      0.0490  0.135 -.13E+06 -.14E+05 0.10E+05 0.14E+06
   111   -0.002   -0.100     -2.6138  0.135    -2.79    -0.53   -10.96    11.60
   111    0.249    0.485      0.5835  0.135     4.50     6.13     4.53     5.60
  -211    0.367    0.313     -1.8317  0.140     4.07    -0.44   -20.54    22.00
   211   -0.479   -0.204      0.2721  0.140    -5.57    -0.11     1.02     3.20
   211   -0.068    0.016      0.3741  0.140    11.07    -0.85    11.57    13.40
   111    0.246   -0.386      0.7115  0.135     3.97    -6.53    17.98    19.80
   111    0.030   -0.327      0.1556  0.135     1.73    -5.24     1.22     6.60
   211   -0.572    0.174     -1.5837  0.140    -7.04     0.88   -10.47    12.00
  -211    0.141   -0.094     -0.4119  0.140     9.79     4.77   -19.74    25.00
  -211   -0.005   -0.200      0.2830  0.140     4.20    -8.07     2.42     3.20
  -211   -0.091   -0.256     -0.1066  0.140    -2.16    -5.77     1.85     5.00
   211    0.136    0.391      0.7123  0.140     3.45     5.72     1.84     5.20
  -211    0.120    0.053      0.0443  0.140    -4.36    -3.27    -1.11    18.40
